signature_id	signature_name	gene_symbol	gene_symbol_clean	source_reference
NEFTEL_MES_HYP	Neftel MES-hypoxia program	TSPYL2	TSPYL2	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	TUBA4A	TUBA4A	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	UPP1	UPP1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	VEGFA	VEGFA	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	XBP1	XBP1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	ZFAND2A	ZFAND2A	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	ZFAS1	ZFAS1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	A2M	A2M	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	ACTN1	ACTN1	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	ADM	ADM	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	AKAP12	AKAP12	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	ANGPTL4	ANGPTL4	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	ANXA1	ANXA1	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	ANXA2	ANXA2	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	APOE	APOE	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	ASNS	ASNS	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	ATF3	ATF3	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	BNIP3	BNIP3	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	BNIP3L	BNIP3L	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	C1R	C1R	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	C1S	C1S	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	C3	C3	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	C8ORF4	C8ORF4	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	CA9	CA9	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	CD44	CD44	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	CDKN1A	CDKN1A	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	CHI3L1	CHI3L1	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	CLIC1	CLIC1	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	CLIC4	CLIC4	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	CTSB	CTSB	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	DDIT3	DDIT3	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	DNAJB9	DNAJB9	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	EFEMP1	EFEMP1	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	EGLN3	EGLN3	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	EMP1	EMP1	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	EMP3	EMP3	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	ENO2	ENO2	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	EPAS1	EPAS1	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	ERO1L	ERO1L	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	FN1	FN1	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	FTL	FTL	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	GBE1	GBE1	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	GDF15	GDF15	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	GFPT2	GFPT2	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	GJA1	GJA1	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	GOLT1B	GOLT1B	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	GSN	GSN	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	HERPUD1	HERPUD1	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	HILPDA	HILPDA	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	HSPA5	HSPA5	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	HSPA9	HSPA9	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	IFITM3	IFITM3	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	IGFBP3	IGFBP3	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	IGFBP7	IGFBP7	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	INSIG2	INSIG2	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	LDHA	LDHA	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	LGALS1	LGALS1	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	LGALS3	LGALS3	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	MGP	MGP	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	MGST1	MGST1	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	MT1E	MT1E	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	MT1X	MT1X	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	MT2A	MT2A	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	NAMPT	NAMPT	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	NDRG1	NDRG1	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	NNMT	NNMT	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	NPC2	NPC2	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	NRN1	NRN1	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	P4HA1	P4HA1	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	PFKP	PFKP	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	PGK1	PGK1	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	PLOD2	PLOD2	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	PLP2	PLP2	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	PPP1R15A	PPP1R15A	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	PRDX6	PRDX6	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	RCAN1	RCAN1	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	RPL21	RPL21	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	S100A10	S100A10	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	S100A11	S100A11	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	S100A16	S100A16	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	SERPINA3	SERPINA3	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	SERPINE1	SERPINE1	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	SERPING1	SERPING1	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	SERTAD1	SERTAD1	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	SLC2A1	SLC2A1	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	SLC2A3	SLC2A3	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	SLC39A14	SLC39A14	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	SLC6A6	SLC6A6	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	SOD2	SOD2	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	SPP1	SPP1	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	SQSTM1	SQSTM1	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	TAGLN2	TAGLN2	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	TIMP1	TIMP1	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	TNFRSF1A	TNFRSF1A	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	TRAM1	TRAM1	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	TRIB3	TRIB3	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	TUBA1C	TUBA1C	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	UFM1	UFM1	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	VIM	VIM	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	WARS	WARS	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	WWTR1	WWTR1	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_LIKE	Neftel MES-like program, union of MES1 and MES2	XPOT	XPOT	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	ABAT	ABAT	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	AMOTL2	AMOTL2	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	ASCL1	ASCL1	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	ATP1B1	ATP1B1	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	BCAN	BCAN	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	BEX1	BEX1	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	BLCAP	BLCAP	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	BTG2	BTG2	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	CD200	CD200	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	CD24	CD24	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	CEP170	CEP170	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	CHD7	CHD7	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	CRABP1	CRABP1	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	DBN1	DBN1	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	DCX	DCX	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	DDAH2	DDAH2	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	DLL1	DLL1	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	DLL3	DLL3	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	DLX5	DLX5	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	DLX6-AS1	DLX6-AS1	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	DPYSL3	DPYSL3	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	DPYSL5	DPYSL5	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	DYNC1I1	DYNC1I1	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	ELAVL4	ELAVL4	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	ELMO1	ELMO1	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	ENO2	ENO2	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	ETV1	ETV1	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	FNBP1L	FNBP1L	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	FXYD6	FXYD6	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	GLCCI1	GLCCI1	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	GNG3	GNG3	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	GPR56	GPR56	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	GRIK2	GRIK2	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	HES6	HES6	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	HIP1	HIP1	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	HMP19	HMP19	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	HN1	HN1	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	IGFBPL1	IGFBPL1	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	KIF5A	KIF5A	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	KIF5C	KIF5C	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	LBH	LBH	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	LMF1	LMF1	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	LOC150568	LOC150568	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	LRRN1	LRRN1	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	MAP1B	MAP1B	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	MAP2	MAP2	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	MARCKSL1	MARCKSL1	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	MEST	MEST	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	MIAT	MIAT	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	MLLT11	MLLT11	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	MYT1	MYT1	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	NDRG4	NDRG4	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	NEU4	NEU4	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	NFIB	NFIB	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	NFIX	NFIX	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	NPPA	NPPA	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	NREP	NREP	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	NSG1	NSG1	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	NXPH1	NXPH1	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	OLIG1	OLIG1	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	PAK3	PAK3	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	PCBP4	PCBP4	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	PFN2	PFN2	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	PKIA	PKIA	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	PTPRS	PTPRS	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	RBFOX2	RBFOX2	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	RND3	RND3	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	SCG3	SCG3	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	SEPT3	SEPT3	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	SERINC5	SERINC5	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	SEZ6	SEZ6	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	SEZ6L	SEZ6L	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	SHD	SHD	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	SNAP25	SNAP25	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	SOX11	SOX11	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	SOX4	SOX4	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	STMN1	STMN1	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	STMN2	STMN2	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	STMN4	STMN4	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	TAGLN3	TAGLN3	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	TCF12	TCF12	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	TCF4	TCF4	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	TMEM161B-AS1	TMEM161B-AS1	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	TNR	TNR	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	TSPAN13	TSPAN13	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	TUBA1A	TUBA1A	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	TUBB2A	TUBB2A	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	TUBB3	TUBB3	Neftel et al., Cell (2019), Table S2
NEFTEL_NPC_LIKE	Neftel NPC-like program, union of NPC1 and NPC2	UCHL1	UCHL1	Neftel et al., Cell (2019), Table S2
NEFTEL_OPC_LIKE	Neftel OPC-like program	ALCAM	ALCAM	Neftel et al., Cell (2019), Table S2
NEFTEL_OPC_LIKE	Neftel OPC-like program	APOD	APOD	Neftel et al., Cell (2019), Table S2
NEFTEL_OPC_LIKE	Neftel OPC-like program	BCAN	BCAN	Neftel et al., Cell (2019), Table S2
NEFTEL_OPC_LIKE	Neftel OPC-like program	BCAS1	BCAS1	Neftel et al., Cell (2019), Table S2
NEFTEL_OPC_LIKE	Neftel OPC-like program	CA10	CA10	Neftel et al., Cell (2019), Table S2
NEFTEL_OPC_LIKE	Neftel OPC-like program	CADM2	CADM2	Neftel et al., Cell (2019), Table S2
NEFTEL_OPC_LIKE	Neftel OPC-like program	CNP	CNP	Neftel et al., Cell (2019), Table S2
NEFTEL_OPC_LIKE	Neftel OPC-like program	CNTN1	CNTN1	Neftel et al., Cell (2019), Table S2
NEFTEL_OPC_LIKE	Neftel OPC-like program	DBI	DBI	Neftel et al., Cell (2019), Table S2
NEFTEL_OPC_LIKE	Neftel OPC-like program	EPB41L2	EPB41L2	Neftel et al., Cell (2019), Table S2
NEFTEL_OPC_LIKE	Neftel OPC-like program	FABP5	FABP5	Neftel et al., Cell (2019), Table S2
NEFTEL_OPC_LIKE	Neftel OPC-like program	FGF12	FGF12	Neftel et al., Cell (2019), Table S2
NEFTEL_OPC_LIKE	Neftel OPC-like program	FIBIN	FIBIN	Neftel et al., Cell (2019), Table S2
NEFTEL_OPC_LIKE	Neftel OPC-like program	FXYD6	FXYD6	Neftel et al., Cell (2019), Table S2
NEFTEL_OPC_LIKE	Neftel OPC-like program	GPM6B	GPM6B	Neftel et al., Cell (2019), Table S2
NEFTEL_OPC_LIKE	Neftel OPC-like program	GPR17	GPR17	Neftel et al., Cell (2019), Table S2
NEFTEL_OPC_LIKE	Neftel OPC-like program	GPR37L1	GPR37L1	Neftel et al., Cell (2019), Table S2
